station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,humidity,trange
2,2013-05-28,68.0,2.2,29.79,9.5,19,84.03221129472287,17
1,2013-05-29,74.0,0.01,29.88,7.3,20,70.97355316986994,20
2,2013-05-29,75.0,0.02,29.88,7.9,20,63.97388267125127,20
1,2013-05-30,74.0,0.51,29.85,13.4,19,76.09947755729742,19
2,2013-05-30,75.0,0.09,29.85,12.9,18,68.63513909818117,19
1,2013-05-31,71.0,0.3,29.79,11.7,20,81.33681061492473,13
2,2013-05-31,72.0,0.23,29.79,12.4,19,75.92400854975992,13
1,2013-06-01,70.0,0.56,29.69,13.1,22,75.74671784055894,13
2,2013-06-01,70.0,0.44,29.69,11.9,21,73.11287661442077,13
1,2013-06-02,53.0,0.01,29.93,1.8,5,89.50623386251254,20
2,2013-06-02,55.0,0.01,29.93,2.8,4,77.2062220448719,16
1,2013-06-03,56.0,0.0,30.06,3.7,12,61.5869532980018,25
2,2013-06-03,56.0,0.0,30.07,2.6,9,54.84885958603458,25
1,2013-06-04,61.0,0.0,30.11,5.3,7,55.56704689274591,22
2,2013-06-04,61.0,0.0,30.12,5.6,7,53.489222585624475,22
1,2013-06-05,64.0,0.01,30.0,6.8,5,58.12736627587315,19
2,2013-06-05,66.0,0.05,29.99,6.1,6,48.42797148268488,20
1,2013-06-06,58.0,0.15,29.91,8.9,3,74.64339585388701,12
2,2013-06-06,60.0,0.06,29.9,9.0,3,64.4865432018204,11
1,2013-06-07,60.0,0.05,29.92,9.5,3,57.57755086357302,16
2,2013-06-07,61.0,0.0,29.92,8.8,2,53.489222585624475,14
1,2013-06-08,62.0,0.0,29.96,4.7,7,49.69030155876044,25
2,2013-06-08,62.0,0.0,29.96,4.7,6,47.81594672124952,24
1,2013-06-09,68.0,0.01,29.88,6.0,15,63.1178683132514,25
2,2013-06-09,71.0,0.01,29.88,7.1,15,52.9455799128056,25
1,2013-06-10,68.0,0.26,29.79,2.7,4,84.03221129472287,16
2,2013-06-10,68.0,0.85,29.78,2.0,7,78.30173731848878,14
1,2013-06-11,72.0,0.05,29.85,3.2,25,70.76773907233378,23
2,2013-06-11,72.0,0.24,29.85,2.5,23,68.30702534158651,24
1,2013-06-12,75.0,0.75,29.74,3.1,8,68.63513909818117,23
2,2013-06-12,76.0,0.25,29.74,2.9,5,66.38299221937822,23
1,2013-06-13,66.0,0.0,29.92,11.7,3,65.21411080812129,15
2,2013-06-13,66.0,0.0,29.91,12.6,1,62.868360727195515,13
1,2013-06-14,67.0,0.0,30.05,6.6,6,56.41023806472434,22
2,2013-06-14,67.0,0.0,30.04,6.0,5,54.354917050774056,19
1,2013-06-15,69.0,0.17,29.95,5.6,21,78.38288740087917,22
2,2013-06-15,71.0,0.12,29.95,5.6,21,68.19661499378506,20
1,2013-06-16,78.0,0.0,29.88,8.3,27,57.904610033841074,17
2,2013-06-16,76.0,0.0,29.87,8.6,24,61.87468709772934,14
1,2013-06-17,74.0,0.03,29.89,3.9,29,51.47113160447879,29
2,2013-06-17,75.0,0.1,29.88,3.7,28,51.61615166182241,26
1,2013-06-18,64.0,0.0,30.01,11.4,3,64.97381909913064,15
2,2013-06-18,64.0,0.01,30.0,12.1,2,64.97381909913064,13
1,2013-06-19,64.0,0.0,30.1,5.9,8,51.92558586113648,22
2,2013-06-19,66.0,0.0,30.09,6.4,7,48.42797148268488,18
1,2013-06-20,71.0,0.0,30.1,5.1,12,63.48799386001066,30
2,2013-06-20,74.0,0.0,30.1,6.0,11,55.34004418727664,24
1,2013-06-21,75.0,0.79,30.04,7.4,19,71.07571072806151,14
2,2013-06-21,78.0,0.11,30.04,7.6,19,59.98153661250495,15
1,2013-06-22,74.0,0.04,30.01,3.1,22,78.7822278911767,13
2,2013-06-22,77.0,0.0,30.0,4.8,20,66.49695902904085,13
1,2013-06-23,77.0,0.84,29.97,10.7,20,73.78055835142726,21
2,2013-06-23,79.0,0.05,29.97,9.3,20,64.45122207118804,20
1,2013-06-24,78.0,0.18,29.95,8.9,23,68.9586355825529,22
2,2013-06-24,77.0,0.14,29.96,10.5,21,66.49695902904085,18
1,2013-06-25,76.0,0.03,29.86,4.5,19,78.93902502121315,18
2,2013-06-25,79.0,0.05,29.85,5.2,21,66.72333408930567,17
1,2013-06-26,73.0,1.48,29.76,2.2,16,81.4777451389265,14
2,2013-06-26,75.0,0.19,29.75,2.6,18,71.07571072806151,13
1,2013-06-27,77.0,0.92,29.73,7.2,29,71.27854110531861,26
2,2013-06-27,79.0,0.59,29.71,6.1,29,62.247329201951004,25
1,2013-06-28,75.0,0.05,29.63,10.5,31,61.74940279437605,16
2,2013-06-28,76.0,0.16,29.62,9.0,29,57.63777364205565,15
1,2013-06-29,68.0,0.0,29.66,12.0,2,72.91775824653783,8
2,2013-06-29,68.0,0.05,29.65,11.7,1,72.91775824653783,8
1,2013-06-30,70.0,0.0,29.88,13.8,2,52.80147113979146,15
2,2013-06-30,70.0,0.0,29.86,14.0,1,52.80147113979146,12
1,2013-07-01,67.0,0.0,30.03,12.6,3,56.41023806472434,16
2,2013-07-01,68.0,0.0,30.01,13.8,3,52.51165450423614,14
1,2013-07-02,64.0,0.05,30.05,11.0,3,64.97381909913064,8
2,2013-07-02,65.0,0.05,30.04,12.0,3,65.0942414787659,6
1,2013-07-03,66.0,0.02,30.04,2.2,2,80.97766421415629,13
2,2013-07-03,68.0,0.07,30.03,0.5,36,75.56758222782685,12
1,2013-07-04,70.0,0.0,30.05,4.4,20,73.11287661442077,27
2,2013-07-04,72.0,0.0,30.05,7.3,19,63.61027648899768,22
1,2013-07-05,73.0,0.0,30.04,3.7,19,66.03794268369873,26
2,2013-07-05,75.0,0.0,30.03,5.1,20,59.593225297204334,24
1,2013-07-06,74.0,0.0,30.01,4.1,19,73.49727560438572,18
2,2013-07-06,77.0,0.0,30.0,5.4,19,61.99943468829765,11
1,2013-07-07,79.0,0.0,29.97,6.6,21,66.72333408930567,18
2,2013-07-07,80.0,0.0,29.96,8.0,21,62.370480849121655,19
1,2013-07-08,78.0,0.5,29.95,7.8,23,79.09417564153422,16
2,2013-07-08,79.0,0.84,29.95,10.0,22,73.96706755032609,16
1,2013-07-09,79.0,0.05,29.91,6.9,23,84.69338310852518,12
2,2013-07-09,80.0,0.01,29.91,8.9,23,76.61518165278144,10
1,2013-07-10,76.0,0.0,29.89,6.0,34,68.74348058795903,19
2,2013-07-10,77.0,0.0,29.88,3.7,3,66.49695902904085,21
1,2013-07-11,73.0,0.0,30.06,6.5,3,51.325595364126016,17
2,2013-07-11,72.0,0.0,30.05,6.3,3,49.33072796792948,17
1,2013-07-12,71.0,0.0,30.1,4.0,8,52.9455799128056,25
2,2013-07-12,71.0,0.0,30.09,4.1,8,54.92109027968242,22
1,2013-07-13,73.0,0.0,30.12,6.8,9,61.497214552500836,22
2,2013-07-13,75.0,0.0,30.11,6.4,9,55.478623420120435,16
1,2013-07-14,80.0,0.0,30.17,6.7,9,62.370480849121655,16
2,2013-07-14,81.0,0.0,30.16,8.2,8,60.365044075809024,15
1,2013-07-15,80.0,0.09,30.23,4.3,8,74.05962679431985,18
2,2013-07-15,83.0,0.02,30.21,5.0,8,67.16992386077122,16
1,2013-07-16,83.0,0.0,30.25,6.4,23,69.48773766425711,19
2,2013-07-16,85.0,0.01,30.24,6.8,22,60.869016196577064,16
1,2013-07-17,85.0,0.0,30.23,6.7,26,65.15155430304023,18
2,2013-07-17,86.0,0.0,30.21,6.2,25,58.95081993498297,18
1,2013-07-18,86.0,0.05,30.05,7.2,24,63.09840024026495,18
2,2013-07-18,88.0,0.0,30.04,8.8,23,57.23226960867286,17
1,2013-07-19,84.0,0.58,29.83,13.3,25,62.85783826357497,25
2,2013-07-19,86.0,0.05,29.82,13.4,24,56.96818874823267,22
1,2013-07-20,80.0,0.06,29.86,4.8,1,58.16931706847186,18
2,2013-07-20,80.0,0.01,29.85,3.8,3,56.1635566720445,16
1,2013-07-21,78.0,0.01,29.89,2.8,7,64.33267984899061,20
2,2013-07-21,81.0,0.0,29.88,2.9,11,54.3576949833618,17
1,2013-07-22,79.0,0.05,29.78,4.9,24,64.45122207118804,16
2,2013-07-22,81.0,0.05,29.77,5.2,21,56.298962921134255,18
1,2013-07-23,71.0,0.03,29.83,8.8,2,68.19661499378506,15
2,2013-07-23,73.0,0.0,29.81,7.3,1,59.331653227294,15
1,2013-07-24,66.0,0.0,30.01,7.8,5,58.39887964098753,12
2,2013-07-24,68.0,0.0,30.01,10.1,5,48.73092155991871,11
1,2013-07-25,69.0,0.0,30.05,4.1,23,58.80195570405912,24
2,2013-07-25,70.0,0.0,30.05,2.7,23,52.80147113979146,23
1,2013-07-26,66.0,0.39,29.94,7.6,22,83.90756465974071,8
2,2013-07-26,70.0,0.01,29.94,9.3,21,65.6881130066995,9
1,2013-07-27,60.0,0.0,29.9,9.0,30,72.11726864156499,10
2,2013-07-27,63.0,0.0,29.89,10.3,30,60.203259900373716,11
1,2013-07-28,62.0,0.05,29.93,8.7,28,64.73130403319603,15
2,2013-07-28,63.0,0.05,29.94,9.5,26,55.85035151680261,16
1,2013-07-29,67.0,0.0,30.11,2.0,1,65.33342986387333,19
2,2013-07-29,67.0,0.0,30.1,2.3,2,60.72752109564434,18
1,2013-07-30,66.0,0.04,30.12,4.2,16,78.13813236389119,17
2,2013-07-30,68.0,0.05,30.12,5.5,16,65.4522014127624,13
1,2013-07-31,69.0,0.5,30.0,2.2,32,84.09401079065675,13
2,2013-07-31,70.0,0.18,29.99,2.5,30,78.46360638255358,11
1,2013-08-01,71.0,0.0,29.95,7.6,30,61.24285092838859,20
2,2013-08-01,72.0,0.0,29.95,6.2,29,53.08915754692025,21
1,2013-08-02,73.0,0.63,29.87,4.5,29,70.87089690607739,22
2,2013-08-02,76.0,0.41,29.87,2.7,23,61.87468709772934,21
1,2013-08-03,73.0,0.0,30.03,5.8,2,53.23220547500601,17
2,2013-08-03,73.0,0.0,30.02,6.9,4,51.325595364126016,13
1,2013-08-04,68.0,0.05,30.14,5.9,6,65.4522014127624,15
2,2013-08-04,67.0,0.05,30.13,6.1,7,65.33342986387333,14
1,2013-08-05,67.0,0.07,29.98,6.8,19,75.47731524435642,17
2,2013-08-05,70.0,0.02,29.98,7.1,18,61.11484738287635,13
1,2013-08-06,75.0,0.04,29.86,7.2,21,78.86083362775612,16
2,2013-08-06,77.0,0.0,29.85,8.7,21,66.49695902904085,17
1,2013-08-07,78.0,0.05,29.83,4.0,30,71.37921957347292,22
2,2013-08-07,81.0,0.01,29.82,2.4,30,62.49310523138112,21
1,2013-08-08,72.0,0.0,29.98,8.6,5,57.09764985646776,13
2,2013-08-08,74.0,0.0,29.96,10.5,5,51.47113160447879,10
1,2013-08-09,71.0,0.05,29.98,4.7,27,68.19661499378506,23
2,2013-08-09,73.0,0.0,29.97,4.9,27,59.331653227294,22
1,2013-08-10,73.0,0.0,30.08,5.3,5,57.23349208270923,17
2,2013-08-10,75.0,0.0,30.07,6.0,6,49.775277119899386,13
1,2013-08-11,71.0,0.01,30.07,2.0,27,70.66407678830186,21
2,2013-08-11,74.0,0.05,30.06,4.0,24,55.34004418727664,21
1,2013-08-12,75.0,0.27,29.93,3.5,27,71.07571072806151,15
2,2013-08-12,77.0,0.66,29.92,4.5,26,61.99943468829765,16
1,2013-08-13,64.0,0.0,30.07,8.7,3,64.97381909913064,12
2,2013-08-13,67.0,0.0,30.06,11.2,2,54.354917050774056,9
1,2013-08-14,64.0,0.0,30.16,3.9,4,60.33517093121935,16
2,2013-08-14,65.0,0.0,30.16,3.0,3,56.13141013840536,13
1,2013-08-15,65.0,0.0,30.13,4.2,24,65.0942414787659,20
2,2013-08-15,66.0,0.0,30.13,4.5,22,56.27110197801161,17
1,2013-08-16,69.0,0.0,30.15,2.8,4,54.63909044432471,27
2,2013-08-16,70.0,0.0,30.14,5.0,7,50.88587779810227,24
1,2013-08-17,69.0,0.0,30.19,5.7,8,63.24179235088773,24
2,2013-08-17,70.0,0.0,30.18,6.0,7,58.9352047117653,19
1,2013-08-18,70.0,0.0,30.14,3.7,8,63.365166672408776,22
2,2013-08-18,72.0,0.0,30.13,4.2,8,59.200051291818134,19
1,2013-08-19,71.0,0.0,30.07,5.1,25,68.19661499378506,28
2,2013-08-19,75.0,0.0,30.06,3.8,25,55.478623420120435,23
1,2013-08-20,77.0,0.0,30.06,7.7,22,59.85263617264551,22
2,2013-08-20,78.0,0.0,30.05,7.0,21,55.89116901040809,20
1,2013-08-21,79.0,0.01,30.02,8.6,23,62.247329201951004,22
2,2013-08-21,81.0,0.05,30.02,9.0,22,56.298962921134255,21
1,2013-08-22,73.0,0.23,30.05,1.5,23,81.4777451389265,10
2,2013-08-22,73.0,0.36,30.05,2.5,24,78.70320507035771,11
1,2013-08-23,72.0,0.0,30.14,6.1,6,55.06127932824511,20
2,2013-08-23,73.0,0.0,30.13,7.2,6,53.23220547500601,17
1,2013-08-24,73.0,0.0,30.2,5.3,17,61.497214552500836,26
2,2013-08-24,75.0,0.0,30.2,4.6,16,51.61615166182241,22
1,2013-08-25,77.0,0.0,30.18,9.2,22,59.85263617264551,24
2,2013-08-25,79.0,0.0,30.17,9.6,21,52.19109419072684,21
1,2013-08-26,81.0,0.0,30.06,9.0,24,64.68673636674298,22
2,2013-08-26,81.0,0.0,30.06,9.2,23,60.365044075809024,22
1,2013-08-27,87.0,0.0,29.9,11.7,24,57.10048521990853,19
2,2013-08-27,87.0,0.0,29.89,12.5,24,53.316578577637394,19
1,2013-08-28,77.0,0.0,29.95,6.9,3,76.35931535226167,12
2,2013-08-28,77.0,0.0,29.94,5.8,36,71.27854110531861,12
1,2013-08-29,78.0,0.0,30.01,3.9,10,62.123647934918836,23
2,2013-08-29,78.0,0.0,30.0,4.2,10,64.33267984899061,18
1,2013-08-30,82.0,0.36,29.86,4.4,26,62.61520469875998,29
2,2013-08-30,83.0,0.47,29.85,5.3,24,58.56241959730853,27
1,2013-08-31,75.0,0.07,29.82,6.1,5,76.18653608667044,7
2,2013-08-31,74.0,0.96,29.81,5.8,4,76.09947755729742,7
1,2013-09-01,75.0,0.14,29.76,4.2,29,76.18653608667044,20
2,2013-09-01,76.0,0.02,29.75,3.9,27,71.1773724290501,16
1,2013-09-02,70.0,0.0,29.9,8.1,2,73.11287661442077,19
2,2013-09-02,70.0,0.0,29.89,7.5,2,70.55990715762363,15
1,2013-09-03,67.0,0.0,30.02,4.0,30,62.99339197054547,20
2,2013-09-03,67.0,0.0,30.02,1.5,34,62.99339197054547,18
1,2013-09-04,72.0,0.0,30.08,6.2,26,59.200051291818134,25
2,2013-09-04,72.0,0.0,30.08,6.4,25,55.06127932824511,25
1,2013-09-05,67.0,0.05,30.2,9.0,5,62.99339197054547,15
2,2013-09-05,70.0,0.0,30.19,9.2,6,54.78036121579585,9
1,2013-09-06,72.0,0.0,30.11,4.7,20,61.37030585532472,29
2,2013-09-06,74.0,0.0,30.11,4.3,17,51.47113160447879,23
1,2013-09-07,77.0,0.01,29.94,5.7,23,59.85263617264551,23
2,2013-09-07,78.0,0.0,29.94,5.8,23,55.89116901040809,19
1,2013-09-08,74.0,0.0,29.98,10.5,7,76.09947755729742,6
2,2013-09-08,75.0,0.0,29.96,10.1,7,71.07571072806151,7
1,2013-09-09,81.0,0.0,29.86,9.0,20,69.27758930469994,26
2,2013-09-09,82.0,0.0,29.86,8.5,20,62.61520469875998,25
1,2013-09-10,86.0,0.0,29.95,12.1,24,47.90683479318049,18
2,2013-09-10,87.0,0.0,29.94,12.2,24,44.80309996547721,18
1,2013-09-11,83.0,0.05,29.98,4.2,27,56.568209038240894,16
2,2013-09-11,84.0,0.05,29.97,5.1,25,54.7711924645934,17
1,2013-09-12,72.0,0.05,29.98,7.0,35,63.61027648899768,20
2,2013-09-12,73.0,0.06,29.97,6.8,34,59.331653227294,20
1,2013-09-13,60.0,0.0,30.13,10.7,1,57.57755086357302,15
2,2013-09-13,61.0,0.05,30.12,12.8,1,55.56704689274591,13
1,2013-09-14,60.0,0.0,30.1,4.7,21,53.34300175842913,25
2,2013-09-14,62.0,0.0,30.11,5.3,19,46.004384039886375,21
1,2013-09-15,59.0,0.65,30.06,1.1,2,77.55150691172038,6
2,2013-09-15,60.0,0.24,30.06,0.4,19,72.11726864156499,4
1,2013-09-16,58.0,0.0,30.3,9.7,3,66.71252677474104,13
2,2013-09-16,60.0,0.05,30.29,11.4,3,62.10637420415283,9
1,2013-09-17,60.0,0.0,30.23,7.0,13,72.11726864156499,22
2,2013-09-17,62.0,0.05,30.23,7.2,12,62.362634612270064,17
1,2013-09-18,71.0,0.55,30.01,8.7,18,68.19661499378506,21
2,2013-09-18,72.0,0.51,30.02,6.7,17,61.37030585532472,20
1,2013-09-19,77.0,0.84,29.87,8.3,16,73.78055835142726,15
2,2013-09-19,77.0,0.05,29.87,7.8,16,68.85131182953751,14
1,2013-09-20,67.0,0.05,29.8,10.1,26,78.22015326882769,18
2,2013-09-20,68.0,0.02,29.8,10.3,26,72.91775824653783,18
1,2013-09-21,60.0,0.0,29.87,9.6,33,64.4865432018204,15
2,2013-09-21,59.0,0.0,29.87,9.0,33,61.97738545522772,16
1,2013-09-22,58.0,0.0,30.01,6.2,4,66.71252677474104,18
2,2013-09-22,58.0,0.0,30.01,4.8,5,61.847820820834286,18
1,2013-09-23,57.0,0.0,30.06,4.9,10,71.80860936988302,21
2,2013-09-23,59.0,0.0,30.06,6.8,11,59.66991325554808,17
1,2013-09-24,60.0,0.0,30.0,6.2,10,66.94686937749347,21
2,2013-09-24,71.5,0.0,30.0,5.8,9,43.23719869988692,39
1,2013-09-25,61.0,0.0,29.95,4.8,5,72.21911321893865,19
2,2013-09-25,64.0,0.0,29.95,5.9,6,62.61662312402425,15
1,2013-09-26,63.0,0.0,30.04,3.8,8,67.29421903239448,25
2,2013-09-26,65.0,0.0,30.04,4.1,9,62.7427719811493,20
1,2013-09-27,67.0,0.0,30.09,7.0,13,56.41023806472434,29
2,2013-09-27,69.0,0.0,30.09,6.6,12,47.08521265655789,23
1,2013-09-28,70.0,0.2,29.98,10.9,19,61.11484738287635,29
2,2013-09-28,72.0,0.02,29.98,10.2,18,53.08915754692025,27
1,2013-09-29,60.0,0.18,30.01,6.0,36,66.94686937749347,17
2,2013-09-29,68.5,0.22,30.01,6.3,36,47.900133560579505,31
1,2013-09-30,61.0,0.0,29.93,5.8,19,64.60920574472077,27
2,2013-09-30,63.0,0.0,29.93,4.2,19,55.85035151680261,26
1,2013-10-01,71.0,0.0,29.92,12.5,22,73.20970168052929,17
2,2013-10-01,71.0,0.0,29.92,11.9,21,70.66407678830186,17
1,2013-10-02,69.0,0.0,30.02,4.7,7,50.738265153460794,14
2,2013-10-02,71.0,0.0,30.02,5.2,7,47.38959457661924,13
1,2013-10-03,69.0,0.12,29.91,7.4,19,87.08427874487391,18
2,2013-10-03,71.0,0.8,29.91,7.1,19,81.33681061492473,14
1,2013-10-04,70.0,0.05,29.94,2.6,12,84.15546440258545,9
2,2013-10-04,71.0,0.0,29.94,2.0,16,78.543897108773,10
1,2013-10-05,71.0,0.82,29.84,5.2,19,84.21657460189266,19
2,2013-10-05,73.0,0.68,29.83,6.7,19,78.70320507035771,16
1,2013-10-06,55.0,0.09,29.75,8.7,25,66.35678878575852,19
2,2013-10-06,62.0,0.06,29.76,10.1,25,51.629312036145016,28
1,2013-10-07,57.0,0.05,29.92,6.1,28,64.11514175131302,23
2,2013-10-07,56.0,0.0,29.94,6.3,26,63.99019384935577,22
1,2013-10-08,59.0,0.0,30.13,4.7,18,66.82997767863014,32
2,2013-10-08,63.0,0.0,30.13,4.0,17,53.77999626270204,27
1,2013-10-09,60.0,0.0,30.18,3.6,12,62.10637420415283,23
2,2013-10-09,61.0,0.0,30.18,3.4,11,59.937731910787726,18
1,2013-10-10,60.0,0.0,30.11,2.9,13,69.489658073114,28
2,2013-10-10,63.0,0.0,30.11,3.0,12,60.203259900373716,24
1,2013-10-11,64.0,0.0,30.02,7.3,14,62.61662312402425,25
2,2013-10-11,67.0,0.0,30.02,6.1,14,50.44147293023269,21
1,2013-10-12,60.0,0.12,30.02,5.7,21,80.53345504712736,27
2,2013-10-12,63.0,0.01,30.02,6.0,21,67.29421903239448,20
1,2013-10-13,54.0,0.0,30.32,5.3,32,61.32375039179685,20
2,2013-10-13,56.0,0.0,30.33,3.1,34,54.84885958603458,19
1,2013-10-14,52.0,0.0,30.29,6.6,8,74.06518884199969,20
2,2013-10-14,54.0,0.0,30.29,7.2,8,66.23707095046817,17
1,2013-10-15,57.0,0.07,29.91,7.6,19,80.3057586215734,15
2,2013-10-15,58.0,0.09,29.92,6.9,19,74.64339585388701,14
1,2013-10-16,51.0,0.05,29.89,10.5,25,79.83878472955372,7
2,2013-10-16,51.0,0.05,29.91,10.5,25,73.96703003763615,7
1,2013-10-17,47.0,0.29,29.86,6.1,26,89.24131908300879,13
2,2013-10-17,49.0,0.17,29.88,7.1,24,79.67960601360436,10
1,2013-10-18,45.0,0.0,29.91,8.3,26,82.5093461275211,11
2,2013-10-18,46.0,0.0,29.93,7.9,25,76.4013304192821,8
1,2013-10-19,48.0,0.01,29.83,8.9,25,65.50659551519327,12
2,2013-10-19,49.0,0.01,29.85,10.1,24,60.655385768296945,11
1,2013-10-20,49.0,0.01,29.8,5.1,20,76.67403248521762,25
2,2013-10-20,53.0,0.02,29.82,7.5,21,63.61186782925381,24
1,2013-10-21,44.0,0.05,29.9,10.8,27,59.97195683134892,22
2,2013-10-21,46.0,0.03,29.92,10.3,27,57.871921160175596,19
1,2013-10-22,36.0,0.05,29.95,5.4,26,81.85604066556904,13
2,2013-10-22,36.0,0.03,29.97,4.6,26,81.85604066556904,10
1,2013-10-23,39.0,0.05,29.98,9.2,30,61.77520614966843,14
2,2013-10-23,39.0,0.05,30.0,9.2,29,61.77520614966843,14
1,2013-10-24,38.0,0.05,30.16,10.3,30,59.13148316791662,13
2,2013-10-24,39.0,0.0,30.2,9.2,30,56.861486442477386,10
1,2013-10-25,40.0,0.0,30.24,10.8,24,57.007692157242815,22
2,2013-10-25,40.0,0.0,30.28,10.4,23,57.007692157242815,22
1,2013-10-26,46.0,0.0,29.96,10.9,27,51.236605553981185,18
2,2013-10-26,47.0,0.0,29.98,10.5,26,49.337280435516185,17
1,2013-10-27,42.0,0.0,30.02,6.3,23,59.69429189030795,25
2,2013-10-27,44.0,0.0,30.05,6.4,23,55.28524336313828,23
1,2013-10-28,44.0,0.0,30.26,9.0,4,76.21702091519931,18
2,2013-10-28,45.0,0.0,30.26,8.8,4,76.30942873873944,18
1,2013-10-29,50.0,0.05,30.25,6.1,10,68.36536838876128,15
2,2013-10-29,50.0,0.05,30.26,5.9,11,65.75242568076895,14
1,2013-10-30,53.0,0.55,30.0,6.6,15,96.38759213688101,20
2,2013-10-30,56.0,1.16,30.01,5.3,14,86.39712508647416,17
1,2013-10-31,55.0,1.04,29.45,9.4,24,103.69837125665558,18
2,2013-10-31,56.0,2.03,29.47,9.5,23,100.0,18
1,2014-05-01,46.0,0.09,29.74,13.5,24,73.46836204812732,7
2,2014-05-01,47.0,0.09,29.76,14.1,24,82.64991320472747,7
1,2014-05-02,50.0,0.05,29.77,10.2,24,65.75242568076895,7
2,2014-05-02,63.5,0.04,29.79,10.7,23,47.13455328616175,33
1,2014-05-03,57.0,0.0,29.77,13.8,28,47.03937528501444,21
2,2014-05-03,59.0,0.0,29.77,13.3,28,47.35154704688062,19
1,2014-05-04,51.0,0.0,30.01,4.8,3,42.48856977893585,14
2,2014-05-04,54.0,0.0,30.01,5.6,4,41.273760980263006,14
1,2014-05-05,49.0,0.05,29.98,12.6,5,56.01787571301811,12
2,2014-05-05,52.0,0.01,29.98,12.5,5,54.263976999396604,14
1,2014-05-06,52.0,0.0,29.95,12.6,7,50.11513290605555,22
2,2014-05-06,54.0,0.0,29.94,12.9,7,54.557575010333494,18
1,2014-05-07,63.0,0.05,29.82,7.5,8,46.16026705317255,30
2,2014-05-07,66.0,0.05,29.81,6.3,10,50.29229115862627,28
1,2014-05-08,70.0,0.1,29.8,13.7,21,58.9352047117653,38
2,2014-05-08,81.0,0.0,29.79,13.8,20,45.50714115078846,25
1,2014-05-09,64.0,1.03,29.74,13.2,24,64.97381909913064,19
2,2014-05-09,67.0,1.43,29.73,12.4,23,67.74970265494606,19
1,2014-05-10,62.0,0.0,29.91,2.9,25,47.81594672124952,30
2,2014-05-10,65.0,0.0,29.9,3.1,20,46.4705525525435,25
1,2014-05-11,67.0,0.12,29.91,7.6,16,60.72752109564434,29
2,2014-05-11,74.0,0.41,29.9,7.8,17,51.47113160447879,22
1,2014-05-12,74.0,2.09,29.85,6.6,19,70.97355316986994,20
2,2014-05-12,76.0,0.03,29.84,11.1,19,73.68660279143874,21
1,2014-05-13,60.0,0.12,29.98,9.5,26,77.63666850272651,15
2,2014-05-13,62.0,0.14,29.97,8.1,25,77.8056216717131,16
1,2014-05-14,50.0,0.02,30.09,10.9,2,65.75242568076895,12
2,2014-05-14,51.0,0.06,30.08,11.4,1,68.4803180781121,13
1,2014-05-15,48.0,0.19,30.0,10.3,1,60.519915875866644,15
2,2014-05-15,50.0,0.26,30.0,9.2,1,63.2282577927222,15
1,2014-05-16,42.0,0.1,30.05,4.9,6,73.05977512506345,9
2,2014-05-16,43.0,0.08,30.06,6.6,5,79.19115464901958,4
1,2014-05-17,50.0,0.0,30.12,7.7,26,51.8498399585023,21
2,2014-05-17,51.0,0.0,30.14,7.6,24,52.001711640014,20
1,2014-05-18,58.0,0.0,30.19,9.8,22,45.37590925769067,22
2,2014-05-18,59.0,0.0,30.2,8.5,21,45.5337699342101,22
1,2014-05-19,57.0,0.05,30.1,12.7,16,52.900984227741645,24
2,2014-05-19,62.0,0.05,30.1,11.3,16,44.25379446514356,18
1,2014-05-20,74.0,0.82,29.86,9.9,20,57.36879214984288,23
2,2014-05-20,75.0,0.64,29.85,10.5,20,59.593225297204334,24
1,2014-05-21,75.0,0.01,29.86,4.4,31,49.775277119899386,23
2,2014-05-21,79.0,0.01,29.84,4.8,30,48.58757092019996,21
1,2014-05-22,62.0,0.0,30.06,4.0,5,57.853595808149635,17
2,2014-05-22,62.0,0.0,30.05,5.4,5,64.73130403319603,15
1,2014-05-23,59.0,0.0,30.18,6.2,5,55.281481062956296,21
2,2014-05-23,60.0,0.0,30.17,5.1,5,59.80411012425675,17
1,2014-05-24,61.0,0.0,30.18,3.9,6,49.5384834011483,27
2,2014-05-24,62.0,0.0,30.17,3.2,7,53.63488688511451,24
1,2014-05-25,67.0,0.0,30.08,2.3,15,46.77886660025213,33
2,2014-05-25,70.0,0.0,30.08,1.7,15,47.23764887769495,31
1,2014-05-26,74.0,0.0,29.98,5.9,21,59.462710501950724,26
2,2014-05-26,79.0,0.08,29.97,6.3,21,56.02762595228115,23
1,2014-05-27,72.0,0.21,29.91,5.3,25,68.30702534158651,27
2,2014-05-27,73.0,0.5,29.9,5.3,24,76.01196932855785,24
1,2014-05-28,64.0,0.03,30.0,9.1,4,58.12736627587315,15
2,2014-05-28,66.0,0.68,29.99,8.3,4,65.21411080812129,15
1,2014-05-29,65.0,0.0,30.09,8.4,5,60.46651653500821,22
2,2014-05-29,67.0,0.0,30.07,8.8,4,65.33342986387333,20
1,2014-05-30,66.0,0.0,30.15,6.1,6,54.212011086396494,26
2,2014-05-30,68.0,0.0,30.13,7.1,7,58.6681533097432,22
1,2014-05-31,71.0,0.0,30.12,5.8,12,47.38959457661924,34
2,2014-05-31,75.0,0.0,30.1,5.1,11,46.26619477407348,29
1,2014-06-01,77.0,0.05,29.96,12.9,18,53.79912917163951,27
2,2014-06-01,81.0,0.05,29.95,12.0,18,48.882202694436074,23
