station,date,tmax,tmin,tavg,dewpoint,preciptotal,stnpressure,sealevel,avgspeed,raining,misty,humidity,trange
2,2011-10-08,82,61,72.0,53,0.0,29.62,30.27,6.9,0,0,51.17954175873011,21
1,2011-10-09,80,52,66.0,51,0.0,29.55,30.29,3.8,0,0,58.39887964098753,28
2,2011-10-09,80,56,68.0,51,0.0,29.62,30.28,3.8,0,0,54.497276281177406,24
1,2011-10-10,76,54,65.0,51,0.0,29.39,30.13,6.0,0,0,60.46651653500821,22
2,2011-10-10,77,58,68.0,49,0.0,29.45,30.12,6.4,0,0,50.59013056579321,19
1,2011-10-11,79,57,68.0,54,0.0,29.23,29.97,4.9,0,0,60.85718486364794,22
2,2011-10-11,78,58,68.0,52,0.0,29.29,29.97,4.6,0,0,56.54882032643535,20
1,2011-10-12,78,55,67.0,52,0.0,29.03,29.77,8.1,0,0,58.53379534850804,23
2,2011-10-12,77,57,67.0,51,0.0,29.08,29.76,6.8,0,0,56.41023806472434,20
1,2011-10-13,66,52,59.0,55,0.28,28.81,29.54,7.0,1,1,86.56035214336595,14
2,2011-10-13,64,52,58.0,55,0.49,28.87,29.53,6.0,1,1,89.71974077829657,12
1,2011-10-14,62,48,55.0,41,0.0,28.9,29.6,15.6,0,0,59.1273266011467,14
2,2011-10-14,61,49,55.0,41,0.0,28.97,29.61,15.3,0,0,59.1273266011467,12
1,2011-10-15,62,47,55.0,36,0.0,29.1,29.8,15.3,0,0,48.61640558435118,15
2,2011-10-15,61,47,54.0,36,0.0,29.18,29.81,15.1,0,0,50.422376460756325,14
1,2011-10-16,62,48,55.0,39,0.17,29.08,29.81,8.5,1,0,54.703505559282405,14
2,2011-10-16,60,46,53.0,39,0.12,29.15,29.81,8.1,1,0,58.85251990010381,14
1,2011-10-17,59,41,50.0,33,0.0,29.11,29.85,10.4,0,0,51.8498399585023,18
2,2011-10-17,57,40,49.0,33,0.0,29.18,29.86,11.3,0,0,53.819210418124364,17
1,2011-10-18,54,41,48.0,37,0.06,29.09,29.83,8.5,1,0,65.50659551519327,13
2,2011-10-18,54,40,47.0,38,0.02,29.15,29.83,7.2,1,1,70.74491259354792,14
1,2011-10-19,49,44,47.0,40,0.85,28.93,29.69,18.0,1,1,76.49272935755823,5
2,2011-10-19,49,44,47.0,41,0.84,28.97,29.67,19.9,1,1,79.51862524231537,5
1,2011-10-20,47,43,45.0,37,0.08,29.0,29.69,16.1,1,0,73.36703000278575,4
2,2011-10-20,46,42,44.0,38,0.07,29.05,29.69,14.9,1,0,79.27371908044496,4
1,2011-10-21,55,38,47.0,34,0.0,29.32,30.03,5.4,0,0,60.38384072843401,17
2,2011-10-21,54,37,46.0,34,0.0,29.39,30.04,5.7,0,0,62.70842255443885,17
1,2011-10-22,66,34,50.0,37,0.0,29.28,30.02,3.7,0,0,60.7902530942096,32
2,2011-10-22,66,38,52.0,37,0.0,29.35,30.03,3.9,0,0,56.45028047058878,28
1,2011-10-23,68,38,53.0,41,0.2,29.19,29.93,6.9,1,1,63.61186782925381,30
2,2011-10-23,67,41,54.0,42,0.22,29.25,29.94,6.9,1,0,63.738559762892656,26
1,2011-10-24,63,45,54.0,39,0.0,29.34,30.05,7.3,0,0,56.735596099294085,18
2,2011-10-24,63,45,54.0,39,0.06,29.41,30.05,7.1,1,0,56.735596099294085,18
1,2011-10-25,74,45,60.0,46,0.02,29.11,29.86,11.9,1,0,59.80411012425675,29
2,2011-10-25,74,49,62.0,45,0.13,29.19,29.87,10.8,1,1,53.63488688511451,25
1,2011-10-26,53,47,50.0,42,0.0,29.19,29.91,12.6,0,0,73.86835077002027,6
2,2011-10-26,54,47,51.0,42,0.0,29.24,29.9,14.2,0,1,71.17693908994062,7
1,2011-10-27,53,39,46.0,37,0.12,29.34,30.04,5.8,1,0,70.63551138739037,14
2,2011-10-27,51,38,45.0,38,0.16,29.4,30.05,6.9,1,1,76.30942873873944,13
1,2011-10-28,55,35,45.0,33,0.03,29.36,30.1,5.6,0,0,62.57695222916293,20
2,2011-10-28,54,36,45.0,32,0.0,29.43,30.12,5.7,0,0,60.10986390105501,18
1,2011-10-29,55,34,45.0,30,0.0,29.34,30.07,5.2,0,0,55.43297539886293,21
2,2011-10-29,54,36,45.0,29,0.0,29.4,30.08,4.8,0,0,53.217956564421456,18
1,2011-10-30,57,33,45.0,36,0.17,29.27,30.02,11.1,1,1,70.5255455844803,24
2,2011-10-30,57,37,47.0,34,0.11,29.34,30.03,11.2,1,0,60.38384072843401,20
1,2011-10-31,53,36,45.0,36,0.0,29.34,30.06,4.8,0,1,70.5255455844803,17
2,2011-10-31,53,39,46.0,35,0.0,29.41,30.08,5.1,0,1,65.25839380589083,14
1,2012-05-01,65,49,57.0,52,0.09,29.18,29.92,7.7,1,1,83.3288601808143,16
2,2012-05-01,64,52,58.0,53,0.32,29.24,29.92,6.3,1,1,83.39463368388863,12
1,2012-05-02,80,58,69.0,60,0.0,29.12,29.84,10.1,0,1,73.01556312174712,22
2,2012-05-02,78,60,69.0,60,0.0,29.19,29.83,9.6,0,1,73.01556312174712,18
1,2012-05-03,86,66,76.0,65,1.34,29.16,29.86,12.0,1,0,68.74348058795903,20
2,2012-05-03,86,69,78.0,64,0.07,29.23,29.86,13.3,1,1,62.123647934918836,17
1,2012-05-04,73,55,64.0,55,0.28,29.23,29.94,9.2,0,1,72.52156515439835,18
2,2012-05-04,72,51,62.0,55,0.28,29.28,29.93,10.0,0,1,77.8056216717131,21
1,2012-05-05,60,52,56.0,52,0.0,29.29,30.01,8.3,1,1,86.39712508647416,8
2,2012-05-05,63,53,58.0,54,0.0,29.34,30.0,7.7,0,1,86.50626195683859,10
1,2012-05-06,70,51,61.0,53,0.8,29.22,29.94,8.5,1,1,74.92573641260748,19
2,2012-05-06,73,54,64.0,54,0.4,29.27,29.92,7.2,0,1,69.92407087163488,19
1,2012-05-07,64,52,58.0,55,0.47,29.15,29.87,5.4,1,1,89.71974077829657,12
2,2012-05-07,61,54,58.0,56,0.59,29.2,29.86,5.1,1,1,93.03790988278699,7
1,2012-05-08,70,52,61.0,45,0.0,29.13,29.86,8.9,0,1,55.56704689274591,18
2,2012-05-08,70,51,61.0,45,0.01,29.2,29.85,8.9,0,1,55.56704689274591,19
1,2012-05-09,60,47,54.0,43,0.06,29.2,29.92,7.6,1,0,66.23707095046817,13
2,2012-05-09,60,46,53.0,43,0.0,29.26,29.91,7.8,0,0,68.70851465832256,14
1,2012-05-10,67,46,57.0,34,0.0,29.29,30.0,7.5,0,0,41.76036902871628,21
2,2012-05-10,65,45,55.0,33,0.0,29.35,30.0,5.9,0,0,43.137085499910384,20
1,2012-05-11,78,43,61.0,40,0.0,29.36,30.08,9.5,0,0,45.848007053577675,35
2,2012-05-11,78,48,63.0,38,0.0,29.44,30.08,9.8,0,0,39.51128236375127,30
1,2012-05-12,69,53,61.0,42,0.03,29.51,30.22,9.3,1,0,49.5384834011483,16
2,2012-05-12,67,51,59.0,45,0.25,29.57,30.21,8.8,1,0,59.66991325554808,16
1,2012-05-13,72,50,61.0,31,0.0,29.45,30.18,7.8,0,0,32.07853347847484,22
2,2012-05-13,69,53,61.0,33,0.0,29.51,30.18,9.1,0,0,34.77216438923016,16
1,2012-05-14,82,43,63.0,36,0.0,29.31,30.05,5.2,0,0,36.516519537662106,39
2,2012-05-14,78,46,62.0,36,0.0,29.38,30.05,4.5,0,0,37.82629659934588,32
1,2012-05-15,86,57,72.0,45,0.05,29.18,29.9,12.6,1,0,37.95619680259921,29
2,2012-05-15,84,56,70.0,44,0.0,29.24,29.9,11.8,1,0,39.10750931104051,28
1,2012-05-16,65,50,58.0,33,0.0,29.38,30.09,10.5,0,0,38.70248128983175,15
2,2012-05-16,63,52,58.0,33,0.0,29.44,30.08,12.6,0,0,38.70248128983175,11
1,2012-05-17,74,45,60.0,39,0.0,29.38,30.1,5.8,0,0,45.691135780344744,29
2,2012-05-17,71,49,60.0,40,0.0,29.44,30.1,6.1,0,0,47.50686073377498,22
1,2012-05-18,85,53,69.0,41,0.0,29.29,30.02,9.2,0,0,36.05956454145216,32
2,2012-05-18,85,57,71.0,38,0.0,29.36,30.02,8.4,0,0,29.96361502583071,28
1,2012-05-19,92,59,76.0,53,0.0,29.29,30.0,9.1,0,0,44.74804725483461,33
2,2012-05-19,91,64,78.0,52,0.0,29.35,29.99,8.6,0,0,40.36410662701497,27
1,2012-05-20,93,65,79.0,57,0.14,29.28,29.98,11.6,1,0,46.86935563595732,28
2,2012-05-20,92,65,79.0,57,0.14,29.34,29.97,10.9,1,0,46.86935563595732,27
1,2012-05-21,67,54,61.0,44,0.0,29.39,30.11,12.6,0,0,53.489222585624475,13
2,2012-05-21,65,54,60.0,44,0.0,29.44,30.1,13.6,0,0,55.42454757441549,11
1,2012-05-22,71,50,61.0,41,0.0,29.28,30.02,7.2,0,0,47.66166041688296,21
2,2012-05-22,68,49,59.0,42,0.0,29.34,30.01,7.9,0,0,53.196222809238726,19
1,2012-05-23,82,47,65.0,42,0.0,29.1,29.84,6.9,0,0,43.03821564393166,35
2,2012-05-23,82,49,66.0,41,0.0,29.16,29.84,6.6,0,0,39.99173853220212,33
1,2012-05-24,90,64,77.0,53,0.0,28.97,29.69,17.7,0,0,43.285691086399886,26
2,2012-05-24,90,67,79.0,52,0.0,29.04,29.68,15.2,0,0,39.055699825535484,23
1,2012-05-25,83,65,74.0,49,0.0,29.31,29.98,10.0,0,0,41.25505721005188,18
2,2012-05-25,80,67,74.0,49,0.0,29.36,29.96,10.8,0,0,41.25505721005188,13
1,2012-05-26,86,60,73.0,54,0.0,29.37,30.07,11.2,1,0,51.325595364126016,26
2,2012-05-26,82,63,73.0,54,0.0,29.41,30.05,11.3,0,0,51.325595364126016,19
1,2012-05-27,97,70,84.0,59,0.0,29.16,29.9,10.1,0,0,42.79718686526559,27
2,2012-05-27,97,73,85.0,58,0.0,29.23,29.88,10.7,0,0,39.98370814527376,24
1,2012-05-28,95,77,86.0,60,0.0,29.03,29.75,14.0,0,0,41.595643814781866,18
2,2012-05-28,94,74,84.0,60,0.02,29.1,29.74,14.9,1,0,44.35243232006772,20
1,2012-05-29,85,61,73.0,46,0.0,29.1,29.81,12.2,0,0,38.11436570743184,24
2,2012-05-29,85,64,75.0,45,0.0,29.16,29.79,11.5,0,0,34.31231960674149,21
1,2012-05-30,70,53,62.0,46,0.0,29.22,29.91,9.6,0,0,55.7089809078481,17
2,2012-05-30,69,53,61.0,46,0.0,29.28,29.9,10.4,0,0,57.71585872986358,16
1,2012-05-31,54,47,51.0,45,1.12,29.2,29.95,11.0,1,1,79.83878472955372,7
2,2012-05-31,55,49,52.0,45,0.97,29.25,29.94,13.0,1,1,76.942300197303,6
1,2012-06-01,65,49,57.0,43,0.01,29.07,29.8,9.9,1,0,59.39978460157078,16
2,2012-06-01,64,49,57.0,44,0.03,29.12,29.79,10.8,1,1,61.71767765280599,15
1,2012-06-02,76,49,63.0,46,0.0,29.03,29.75,10.8,0,0,53.77999626270204,27
2,2012-06-02,74,49,62.0,47,0.0,29.1,29.75,12.2,0,0,57.853595808149635,25
1,2012-06-03,81,57,69.0,48,0.0,29.1,29.81,9.7,0,0,47.08521265655789,24
2,2012-06-03,80,56,68.0,48,0.0,29.16,29.8,9.5,0,0,48.73092155991871,24
1,2012-06-04,75,59,67.0,47,0.0,29.18,29.89,8.2,0,0,48.5797010922,16
2,2012-06-04,74,59,67.0,47,0.0,29.24,29.87,9.1,0,0,48.5797010922,15
1,2012-06-05,70,57,64.0,49,0.0,29.29,30.0,9.2,0,0,58.12736627587315,13
2,2012-06-05,69,57,63.0,49,0.0,29.35,29.99,10.1,0,0,60.203259900373716,12
1,2012-06-06,76,52,64.0,46,0.0,29.36,30.07,6.5,0,0,51.92558586113648,24
2,2012-06-06,74,56,65.0,47,0.0,29.41,30.06,6.0,0,0,52.07291087810838,18
1,2012-06-07,82,54,68.0,44,0.0,29.38,30.09,4.5,0,0,41.88299056269744,28
2,2012-06-07,78,54,66.0,45,0.0,29.43,30.09,6.0,0,0,46.624955801039214,24
1,2012-06-08,88,54,71.0,49,0.0,29.26,29.99,7.7,0,0,45.655498759761414,34
2,2012-06-08,87,59,73.0,48,0.0,29.33,29.99,7.2,0,0,41.09857475841559,28
1,2012-06-09,90,65,78.0,50,0.0,29.18,29.9,10.1,0,0,37.4824091702422,25
2,2012-06-09,89,66,78.0,50,0.0,29.24,29.89,10.4,0,0,37.4824091702422,23
1,2012-06-10,93,67,80.0,56,0.0,29.2,29.9,12.3,0,0,43.74546815700187,26
2,2012-06-10,92,71,82.0,55,0.0,29.26,29.89,10.8,0,0,39.52138244583613,21
1,2012-06-11,90,70,80.0,62,0.0,29.12,29.82,11.1,1,0,54.218831841834906,20
2,2012-06-11,90,72,81.0,63,0.0,29.18,29.81,11.1,0,0,54.3576949833618,18
1,2012-06-12,78,59,69.0,46,0.0,29.34,30.03,10.5,0,0,43.666307777175845,19
2,2012-06-12,77,62,70.0,47,0.0,29.39,30.01,10.9,0,0,43.822199977416545,15
1,2012-06-13,72,54,63.0,45,0.0,29.43,30.15,7.5,0,0,51.77772002333556,18
2,2012-06-13,71,57,64.0,45,0.0,29.49,30.14,8.4,0,0,49.99235094090568,14
1,2012-06-14,87,56,72.0,48,0.0,29.34,30.08,9.0,0,0,42.51073357891207,31
2,2012-06-14,86,60,73.0,48,0.0,29.41,30.07,8.4,0,0,41.09857475841559,26
1,2012-06-15,94,59,77.0,49,0.0,29.33,30.04,9.7,0,0,37.325680802158296,35
2,2012-06-15,93,67,80.0,48,0.0,29.39,30.03,8.6,0,0,32.56967575341343,26
1,2012-06-16,94,69,82.0,60,0.31,29.23,29.95,11.3,1,1,47.31679629785755,25
2,2012-06-16,94,69,82.0,60,0.38,29.29,29.94,12.7,1,1,47.31679629785755,25
1,2012-06-17,87,69,78.0,59,0.11,29.13,29.85,7.1,1,1,52.04812676685039,18
2,2012-06-17,85,68,77.0,59,0.15,29.19,29.84,7.8,1,1,53.79912917163951,17
1,2012-06-18,94,69,82.0,65,0.0,29.03,29.73,17.2,0,0,56.43384645608207,25
2,2012-06-18,92,72,82.0,65,0.0,29.1,29.72,17.3,0,0,56.43384645608207,20
1,2012-06-19,95,78,87.0,65,0.0,29.21,29.89,15.5,0,0,48.05317851294368,17
2,2012-06-19,94,75,85.0,65,0.0,29.28,29.88,13.9,0,0,51.22460325751438,19
1,2012-06-20,95,77,86.0,62,0.0,29.22,29.93,15.4,0,0,44.65331124084753,18
2,2012-06-20,93,76,85.0,62,0.0,29.29,29.92,15.0,0,0,46.10628195074536,17
1,2012-06-21,85,70,78.0,59,0.01,29.21,29.91,9.8,1,0,52.04812676685039,15
2,2012-06-21,83,70,77.0,60,0.03,29.26,29.89,9.4,0,0,55.754184100364554,13
1,2012-06-22,87,64,76.0,52,0.0,29.26,29.97,6.6,0,0,43.13156527720877,23
2,2012-06-22,83,63,73.0,52,0.0,29.32,29.95,5.4,0,0,47.6920165941982,20
1,2012-06-23,87,62,75.0,55,0.0,29.28,30.0,5.7,0,0,49.775277119899386,25
2,2012-06-23,86,63,75.0,55,0.0,29.34,29.98,4.8,0,0,49.775277119899386,23
1,2012-06-24,94,65,80.0,57,0.0,29.25,29.96,7.0,0,0,45.35622683576624,29
2,2012-06-24,92,70,81.0,58,0.0,29.29,29.93,8.2,0,0,45.50714115078846,22
1,2012-06-25,76,60,68.0,49,0.0,29.35,30.06,14.0,0,0,50.59013056579321,16
2,2012-06-25,74,63,69.0,48,0.0,29.4,30.04,15.7,0,0,47.08521265655789,11
1,2012-06-26,83,56,70.0,50,0.0,29.27,30.0,4.9,0,0,49.03183822053935,27
2,2012-06-26,81,63,72.0,51,0.0,29.33,29.99,6.7,0,0,47.54105029425511,18
1,2012-06-27,92,57,75.0,51,0.0,29.13,29.87,12.4,0,0,42.97700637975792,35
2,2012-06-27,90,64,77.0,51,0.0,29.21,29.86,11.6,0,0,40.20839472657263,26
1,2012-06-28,100,76,88.0,69,0.04,29.08,29.78,8.4,0,1,53.45500176743383,24
2,2012-06-28,101,77,89.0,68,0.16,29.14,29.76,11.2,0,0,50.04145715461693,24
1,2012-06-29,88,69,79.0,61,0.42,29.16,29.84,6.9,1,0,54.07945083337518,19
2,2012-06-29,88,70,79.0,62,0.28,29.21,29.81,8.3,1,1,56.02762595228115,18
1,2012-06-30,92,69,81.0,67,0.0,29.11,29.82,6.6,0,0,62.49310523138112,23
2,2012-06-30,89,70,80.0,68,0.0,29.17,29.8,7.4,0,0,66.83574763380231,19
1,2012-07-01,91,68,80.0,67,0.0,29.23,29.92,5.4,0,0,64.56924007445551,23
2,2012-07-01,90,66,78.0,68,0.56,29.29,29.91,5.6,1,0,71.37921957347292,24
1,2012-07-02,98,71,85.0,69,0.0,29.21,29.93,5.2,0,1,58.82187232391776,27
2,2012-07-02,97,74,86.0,69,0.0,29.28,29.91,6.3,0,0,56.96818874823267,23
1,2012-07-03,96,77,87.0,67,0.0,29.13,29.85,9.9,0,0,51.50852775658835,19
2,2012-07-03,95,77,86.0,67,0.0,29.2,29.83,10.1,0,0,53.17765572745121,18
1,2012-07-04,102,79,91.0,68,0.0,29.15,29.85,9.6,0,0,46.99147499261395,23
2,2012-07-04,101,80,91.0,68,0.0,29.21,29.83,8.9,0,0,46.99147499261395,21
1,2012-07-05,103,79,91.0,69,0.28,29.2,29.89,7.5,0,0,48.63390760391981,24
2,2012-07-05,102,79,91.0,68,0.0,29.25,29.86,7.0,1,0,46.99147499261395,23
1,2012-07-06,103,82,93.0,71,0.0,29.21,29.92,7.3,0,0,48.9214937069159,21
2,2012-07-06,104,83,94.0,71,0.0,29.27,29.89,6.9,0,0,47.42800945148746,21
1,2012-07-07,98,73,86.0,67,0.0,29.26,29.96,11.9,0,0,53.17765572745121,25
2,2012-07-07,98,74,86.0,68,0.0,29.32,29.93,10.8,0,0,55.04429622926955,24
1,2012-07-08,85,68,77.0,56,0.0,29.34,30.04,11.5,0,0,48.29099965563686,17
2,2012-07-08,85,74,80.0,56,0.0,29.39,30.01,13.1,0,0,43.74546815700187,11
1,2012-07-09,91,66,79.0,57,0.0,29.33,30.03,6.8,0,0,46.86935563595732,25
2,2012-07-09,88,68,78.0,59,0.0,29.38,30.01,6.9,0,0,52.04812676685039,20
1,2012-07-10,83,67,75.0,55,0.0,29.39,30.1,10.1,0,0,49.775277119899386,16
2,2012-07-10,82,71,77.0,56,0.0,29.44,30.07,11.1,0,0,48.29099965563686,11
1,2012-07-11,87,64,76.0,57,0.0,29.39,30.1,8.1,0,0,51.76065673239512,23
2,2012-07-11,86,69,78.0,57,0.0,29.44,30.08,8.8,0,0,48.43952808118265,17
1,2012-07-12,91,66,79.0,54,0.0,29.35,30.06,8.0,0,0,42.0312913786929,25
2,2012-07-12,90,71,81.0,53,0.0,29.41,30.04,9.4,0,0,37.950513662710186,19
1,2012-07-13,93,70,82.0,63,0.28,29.31,30.03,6.2,1,1,52.61694111508524,23
2,2012-07-13,93,73,83.0,63,0.0,29.37,30.01,6.6,0,0,50.93870964119789,20
1,2012-07-14,90,70,80.0,65,0.0,29.3,30.02,6.4,0,0,60.23773838781599,20
2,2012-07-14,89,71,80.0,66,0.0,29.36,30.0,4.9,0,1,62.370480849121655,18
1,2012-07-15,95,71,83.0,66,0.0,29.29,30.01,7.4,0,0,56.568209038240894,24
2,2012-07-15,95,70,83.0,66,0.0,29.35,29.99,6.8,0,0,56.568209038240894,25
1,2012-07-16,97,72,85.0,66,0.0,29.19,29.91,7.6,0,0,53.03823187895239,25
2,2012-07-16,98,77,88.0,65,0.0,29.25,29.89,9.2,0,0,46.550902742229354,21
1,2012-07-17,99,79,89.0,67,0.0,29.13,29.83,9.8,0,0,48.34447096179238,20
2,2012-07-17,99,80,90.0,66,0.0,29.18,29.8,9.4,0,0,45.24986413630527,19
1,2012-07-18,94,72,83.0,71,0.85,29.18,29.89,8.3,1,1,67.16992386077122,22
2,2012-07-18,91,71,81.0,71,0.55,29.24,29.86,9.2,0,1,71.67834165799995,20
1,2012-07-19,83,71,77.0,70,0.8,29.2,29.9,10.9,1,1,79.01680479229573,12
2,2012-07-19,85,70,78.0,70,0.89,29.24,29.87,9.6,1,0,76.44504169240159,15
1,2012-07-20,81,68,75.0,59,0.0,29.34,30.04,10.1,0,0,57.503552015891614,13
2,2012-07-20,82,69,76.0,61,0.0,29.39,30.02,11.1,1,0,59.72319979400966,13
1,2012-07-21,87,65,76.0,63,0.0,29.34,30.05,4.9,0,0,64.09401267655079,22
2,2012-07-21,89,69,79.0,63,0.0,29.39,30.03,4.3,0,0,58.03722873540538,20
1,2012-07-22,89,68,79.0,66,0.0,29.31,30.04,6.4,0,0,64.45122207118804,21
2,2012-07-22,90,75,83.0,65,0.01,29.38,30.02,6.5,0,0,54.63387376082461,15
1,2012-07-23,97,81,89.0,68,0.0,29.2,29.91,10.5,1,0,50.04145715461693,16
2,2012-07-23,98,81,90.0,67,0.01,29.26,29.89,10.8,0,0,46.84506678442154,17
1,2012-07-24,84,69,77.0,65,0.54,29.24,29.94,7.8,1,0,66.49695902904085,15
2,2012-07-24,88,71,80.0,66,0.37,29.31,29.92,7.4,1,1,62.370480849121655,17
1,2012-07-25,99,70,85.0,67,0.01,28.99,29.73,12.2,1,0,54.90799943648251,29
2,2012-07-25,101,74,88.0,67,0.0,29.05,29.71,12.0,0,0,49.898228175405684,27
1,2012-07-26,89,69,79.0,69,0.71,29.0,29.7,9.1,1,0,71.47941063428179,20
2,2012-07-26,89,72,81.0,69,0.07,29.06,29.68,8.8,0,0,66.9476486991263,17
1,2012-07-27,86,66,76.0,64,0.03,29.17,29.84,8.6,0,0,66.38299221937822,20
2,2012-07-27,87,70,79.0,64,0.01,29.22,29.82,8.9,0,0,60.109903291890774,17
1,2012-07-28,82,67,75.0,60,0.0,29.38,30.07,7.9,0,0,59.593225297204334,15
2,2012-07-28,83,71,77.0,60,0.0,29.43,30.05,8.8,0,0,55.754184100364554,12
1,2012-07-29,85,63,74.0,59,0.0,29.31,30.03,5.5,1,0,59.462710501950724,22
2,2012-07-29,88,68,78.0,58,0.0,29.36,30.01,6.1,0,0,50.21530537492329,20
1,2012-07-30,92,69,81.0,62,0.0,29.19,29.91,7.0,0,0,52.47550009737232,23
2,2012-07-30,93,74,84.0,61,0.0,29.24,29.89,7.4,0,0,45.95717373213974,19
1,2012-07-31,85,68,77.0,65,0.16,29.21,29.91,7.0,0,0,66.49695902904085,17
2,2012-07-31,86,71,79.0,65,0.17,29.26,29.89,8.0,0,0,62.247329201951004,15
1,2012-08-01,90,68,79.0,64,0.0,29.19,29.91,3.6,0,0,60.109903291890774,22
2,2012-08-01,89,71,80.0,63,0.0,29.24,29.89,4.8,0,0,56.1635566720445,18
1,2012-08-02,93,66,80.0,63,0.0,29.13,29.85,6.5,0,0,56.1635566720445,27
2,2012-08-02,93,71,82.0,61,0.0,29.19,29.83,6.8,0,0,49.028793104657076,22
1,2012-08-03,95,71,83.0,67,0.0,29.16,29.86,6.3,0,1,58.56241959730853,24
2,2012-08-03,94,74,84.0,65,0.0,29.21,29.84,5.9,0,0,52.89830570413757,20
1,2012-08-04,93,71,82.0,69,0.37,29.15,29.85,6.0,1,0,64.80371344799588,22
2,2012-08-04,95,72,84.0,68,1.02,29.21,29.83,6.9,0,1,58.69240620448946,23
1,2012-08-05,84,66,75.0,59,0.0,29.35,30.04,9.1,0,0,57.503552015891614,18
2,2012-08-05,85,70,78.0,59,0.0,29.41,30.02,8.3,0,0,52.04812676685039,15
1,2012-08-06,85,62,74.0,56,0.0,29.35,30.07,4.3,0,0,53.3747251412142,23
2,2012-08-06,86,67,77.0,56,0.0,29.41,30.05,4.6,0,0,48.29099965563686,19
1,2012-08-07,92,62,77.0,60,0.0,29.21,29.94,8.3,0,0,55.754184100364554,30
2,2012-08-07,94,67,81.0,59,0.0,29.27,29.92,7.3,0,0,47.168118041476916,27
1,2012-08-08,84,72,78.0,62,0.0,29.24,29.96,8.6,1,0,57.904610033841074,12
2,2012-08-08,84,75,80.0,62,0.01,29.29,29.93,8.6,1,0,54.218831841834906,9
1,2012-08-09,75,63,69.0,63,0.05,29.16,29.88,9.6,1,1,81.19433025594996,12
2,2012-08-09,77,66,72.0,62,0.0,29.21,29.85,9.2,1,0,70.76773907233378,11
1,2012-08-10,76,61,69.0,55,0.18,29.2,29.91,14.2,1,1,60.98629282649291,15
2,2012-08-10,76,62,69.0,55,0.4,29.24,29.88,14.4,1,1,60.98629282649291,14
1,2012-08-11,78,56,67.0,53,0.0,29.26,29.97,8.5,0,0,60.72752109564434,22
2,2012-08-11,79,58,69.0,52,0.0,29.31,29.95,8.0,0,0,54.63909044432471,21
1,2012-08-12,76,55,66.0,54,0.0,29.27,29.99,3.8,0,0,65.21411080812129,21
2,2012-08-12,77,61,69.0,53,0.0,29.33,29.98,4.7,0,0,56.686850696229826,16
1,2012-08-13,69,60,65.0,61,0.4,29.24,29.96,3.4,1,1,86.87834727482601,9
2,2012-08-13,72,63,68.0,61,0.34,29.29,29.95,2.1,1,1,78.30173731848878,9
1,2012-08-14,84,56,70.0,60,0.0,29.2,29.92,4.8,0,1,70.55990715762363,28
2,2012-08-14,82,59,71.0,60,0.01,29.26,29.9,4.3,0,1,68.19661499378506,23
1,2012-08-15,85,65,75.0,60,0.0,29.19,29.91,6.3,0,0,59.593225297204334,20
2,2012-08-15,86,67,77.0,59,0.0,29.25,29.89,6.3,0,0,53.79912917163951,19
1,2012-08-16,76,62,69.0,61,0.39,29.13,29.84,10.7,0,1,75.65738210974907,14
2,2012-08-16,76,64,70.0,61,0.31,29.2,29.83,9.5,1,1,73.11287661442077,12
1,2012-08-17,76,58,67.0,51,0.0,29.27,29.98,7.4,0,0,56.41023806472434,18
2,2012-08-17,77,59,68.0,52,0.0,29.33,29.97,6.4,0,0,56.54882032643535,18
1,2012-08-18,77,53,65.0,51,0.0,29.26,29.98,4.5,0,0,60.46651653500821,24
2,2012-08-18,78,57,68.0,47,0.0,29.31,29.97,5.0,0,0,46.93228539544503,21
1,2012-08-19,79,60,70.0,50,0.0,29.22,29.94,3.6,0,0,49.03183822053935,19
2,2012-08-19,79,61,70.0,49,0.0,29.28,29.92,4.2,0,0,47.23764887769495,18
1,2012-08-20,74,58,66.0,56,0.08,29.25,29.96,6.2,1,0,70.13809667882002,16
2,2012-08-20,76,60,68.0,54,0.53,29.31,29.95,4.0,1,0,60.85718486364794,16
1,2012-08-21,79,53,66.0,50,0.0,29.35,30.06,4.6,0,0,56.27110197801161,26
2,2012-08-21,79,58,69.0,51,0.0,29.41,30.05,4.6,0,0,52.65682980666182,21
1,2012-08-22,85,54,70.0,52,0.0,29.35,30.07,5.8,0,0,52.80147113979146,31
2,2012-08-22,84,72,78.0,51,0.0,29.39,29.32,7.9,0,0,38.8997304983038,12
1,2012-08-23,92,64,78.0,56,0.03,29.33,30.04,8.1,1,0,46.71927056208743,28
2,2012-08-23,91,69,80.0,54,0.0,29.39,30.03,7.3,0,0,40.67435449250427,22
1,2012-08-24,94,64,79.0,57,0.0,29.28,29.99,8.8,0,0,46.86935563595732,30
2,2012-08-24,93,71,82.0,56,0.0,29.34,29.98,7.9,0,0,40.983029894445856,22
1,2012-08-25,93,66,80.0,57,0.0,29.29,30.01,7.9,0,0,45.35622683576624,27
2,2012-08-25,94,71,83.0,56,0.0,29.36,29.99,8.2,0,0,39.6758651447184,23
1,2012-08-26,79,66,73.0,67,0.57,29.29,30.01,7.1,1,1,81.4777451389265,13
2,2012-08-26,81,68,75.0,65,3.66,29.35,29.99,7.5,1,1,71.07571072806151,13
1,2012-08-27,88,66,77.0,61,0.0,29.33,30.03,6.0,0,1,57.7714589924489,22
